Product_ID,Product_Name,Product_Type,Validity_Days,Data_Limit_GB,Voice_Benefit,SMS_Limit,Price_INR,Launch_Date,Telecom_Company,Availability
PRD04282,UltraConnect 1067,Broadband,,345.06,N/A,100/day,1067.12,2022-04-30,SkyCell Telecom,Discontinued
PRD04283,SuperTalk 1963,IoT Solutions,,,N/A,100/day,1963.99,2020-06-11,IndiTel Communications,Discontinued
PRD04284,ValuePlus 909,Broadband,,279.56,N/A,500 total,909.39,2023-02-18,BharatNet Mobile,Discontinued
PRD04285,NetBoost 1603,IoT Solutions,,,N/A,50/day,1603.64,2022-09-03,NextWave Communications,Active
PRD04286,UltraConnect 1166,Broadband,,42.94,N/A,N/A,1166.89,2020-03-18,BharatNet Mobile,Active
PRD04287,DataMax 114,Postpaid,84.0,96.61,Unlimited,100/day,114.56,2022-02-15,SkyCell Telecom,Discontinued
PRD04288,DataMax 1853,Broadband,,138.7,N/A,500 total,1853.68,2022-11-24,BharatNet Mobile,Discontinued
PRD04289,DataMax 628,Postpaid,56.0,393.23,Unlimited,100/day,628.85,2022-10-26,IndiTel Communications,Discontinued
PRD04290,HomeFiber 674,IoT Solutions,,,N/A,N/A,674.98,2023-10-16,BharatNet Mobile,Active
PRD04291,SuperTalk 2246,Prepaid,28.0,11.42,1000 mins,N/A,2246.53,2020-11-24,BharatNet Mobile,Active
PRD04292,UltraConnect 1518,Prepaid,56.0,446.26,500 mins,N/A,1518.34,2021-03-30,IndiTel Communications,Discontinued
PRD04293,HomeFiber 1555,Business,,,N/A,500 total,1555.76,2024-12-22,NextWave Communications,Discontinued
PRD04294,IoTLink 815,Prepaid,365.0,270.34,500 mins,N/A,815.26,2020-11-18,SkyCell Telecom,Active
PRD04295,SmartBiz 1584,IoT Solutions,,,N/A,N/A,1584.29,2020-07-19,SkyCell Telecom,Discontinued
PRD04296,ValuePlus 1166,Broadband,,291.18,N/A,500 total,1166.5,2023-01-04,SkyCell Telecom,Discontinued
PRD04297,HomeFiber 2305,IoT Solutions,,,N/A,N/A,2305.01,2021-12-23,BharatNet Mobile,Active
PRD04298,ValuePlus 245,IoT Solutions,,,N/A,N/A,245.9,2021-10-08,IndiTel Communications,Discontinued
PRD04299,NetBoost 932,IoT Solutions,,,N/A,N/A,932.85,2021-07-02,IndiTel Communications,Active
PRD04300,UltraConnect 2302,Broadband,,452.52,N/A,50/day,2302.27,2023-01-09,BharatNet Mobile,Discontinued
PRD04301,SmartBiz 322,IoT Solutions,,,N/A,100/day,322.21,2020-09-24,NextWave Communications,Active
PRD04302,SmartBiz 1971,Broadband,,196.96,N/A,500 total,1971.39,2020-07-02,NextWave Communications,Active
PRD04303,UltraConnect 764,Business,,,N/A,N/A,764.84,2021-01-10,SkyCell Telecom,Discontinued
PRD04304,UltraConnect 719,Business,,,N/A,N/A,719.16,2022-08-28,BharatNet Mobile,Discontinued
PRD04305,HomeFiber 2091,Broadband,,98.57,N/A,50/day,2091.82,2021-06-15,IndiTel Communications,Discontinued
PRD04306,UltraConnect 1263,Broadband,,231.54,N/A,N/A,1263.39,2020-09-19,SkyCell Telecom,Active
PRD04307,SmartBiz 1274,Postpaid,28.0,343.93,1500 mins,50/day,1274.57,2024-05-26,SkyCell Telecom,Discontinued
PRD04308,ValuePlus 2078,IoT Solutions,,,N/A,50/day,2078.4,2021-06-05,NextWave Communications,Discontinued
PRD04309,HomeFiber 519,Postpaid,28.0,499.44,500 mins,N/A,519.14,2020-03-17,NextWave Communications,Discontinued
PRD04310,ValuePlus 1377,Prepaid,365.0,257.28,1000 mins,100/day,1377.74,2023-05-29,BharatNet Mobile,Discontinued
PRD04311,UltraConnect 685,Broadband,,52.93,N/A,N/A,685.38,2020-03-11,BharatNet Mobile,Active
PRD04312,HomeFiber 798,Prepaid,56.0,325.98,1500 mins,100/day,798.65,2023-01-08,NextWave Communications,Active
PRD04313,ValuePlus 141,Postpaid,56.0,436.36,500 mins,N/A,141.0,2021-04-12,NextWave Communications,Discontinued
PRD04314,UltraConnect 417,Prepaid,56.0,364.53,Unlimited,100/day,417.02,2024-08-22,IndiTel Communications,Active
PRD04315,ValuePlus 2331,Business,,,N/A,50/day,2331.77,2022-07-11,NextWave Communications,Discontinued
PRD04316,HomeFiber 2256,Business,,,N/A,100/day,2256.05,2022-04-01,NextWave Communications,Discontinued
PRD04317,DataMax 2098,Business,,,N/A,100/day,2098.2,2023-07-12,IndiTel Communications,Discontinued
PRD04318,IoTLink 1543,IoT Solutions,,,N/A,100/day,1543.5,2021-04-07,SkyCell Telecom,Discontinued
PRD04319,NetBoost 1836,Postpaid,28.0,192.17,500 mins,50/day,1836.86,2022-08-07,NextWave Communications,Active
PRD04320,ValuePlus 2281,Postpaid,28.0,458.11,1500 mins,50/day,2281.85,2024-08-22,IndiTel Communications,Discontinued
PRD04321,SuperTalk 1684,Prepaid,365.0,357.09,1500 mins,50/day,1684.37,2022-07-21,IndiTel Communications,Discontinued
PRD04322,ValuePlus 529,Broadband,,126.12,N/A,50/day,529.67,2020-04-15,BharatNet Mobile,Discontinued
PRD04323,HomeFiber 1917,Postpaid,28.0,272.03,1500 mins,500 total,1917.24,2022-06-27,NextWave Communications,Active
PRD04324,NetBoost 2335,Broadband,,264.13,N/A,100/day,2335.93,2020-08-08,BharatNet Mobile,Discontinued
PRD04325,UltraConnect 1232,Postpaid,56.0,374.19,Unlimited,N/A,1232.63,2022-03-07,NextWave Communications,Discontinued
PRD04326,SuperTalk 1361,Postpaid,56.0,149.44,1500 mins,500 total,1361.82,2024-09-15,BharatNet Mobile,Discontinued
PRD04327,NetBoost 1986,Postpaid,84.0,238.35,1500 mins,100/day,1986.35,2023-05-17,NextWave Communications,Active
PRD04328,IoTLink 1113,Prepaid,365.0,70.97,1500 mins,50/day,1113.01,2023-03-10,NextWave Communications,Active
PRD04329,SmartBiz 1043,Postpaid,56.0,12.99,Unlimited,N/A,1043.81,2020-01-20,SkyCell Telecom,Active
PRD04330,SmartBiz 1292,Broadband,,475.78,N/A,N/A,1292.87,2023-10-23,IndiTel Communications,Active
PRD04331,SuperTalk 1128,Postpaid,56.0,126.2,500 mins,N/A,1128.96,2023-02-06,NextWave Communications,Discontinued
PRD04332,IoTLink 1190,Postpaid,84.0,254.58,1500 mins,100/day,1190.16,2022-01-06,SkyCell Telecom,Discontinued
PRD04333,NetBoost 1991,IoT Solutions,,,N/A,100/day,1991.01,2023-03-25,SkyCell Telecom,Active
PRD04334,HomeFiber 2428,Broadband,,259.72,N/A,100/day,2428.51,2024-08-31,NextWave Communications,Active
PRD04335,IoTLink 870,Prepaid,56.0,230.32,1500 mins,N/A,870.09,2022-11-20,BharatNet Mobile,Discontinued
PRD04336,UltraConnect 2246,Broadband,,229.58,N/A,50/day,2246.51,2020-04-02,SkyCell Telecom,Active
PRD04337,SmartBiz 705,Prepaid,28.0,301.33,1500 mins,50/day,705.03,2022-02-16,BharatNet Mobile,Discontinued
PRD04338,UltraConnect 540,Prepaid,56.0,205.31,1500 mins,100/day,540.65,2023-02-06,SkyCell Telecom,Discontinued
PRD04339,NetBoost 409,IoT Solutions,,,N/A,100/day,409.84,2021-12-24,IndiTel Communications,Active
PRD04340,SuperTalk 2259,IoT Solutions,,,N/A,N/A,2259.0,2020-10-11,NextWave Communications,Discontinued
PRD04341,DataMax 1649,IoT Solutions,,,N/A,100/day,1649.14,2020-02-03,BharatNet Mobile,Active
PRD04342,NetBoost 384,Business,,,N/A,100/day,384.47,2020-06-23,IndiTel Communications,Discontinued
PRD04343,SmartBiz 1531,IoT Solutions,,,N/A,N/A,1531.31,2020-03-13,NextWave Communications,Active
PRD04344,SmartBiz 1095,Prepaid,365.0,112.05,500 mins,50/day,1095.5,2024-04-18,NextWave Communications,Active
PRD04345,UltraConnect 1234,Broadband,,95.21,N/A,N/A,1234.29,2020-10-27,IndiTel Communications,Active
PRD04346,SmartBiz 913,Prepaid,28.0,178.69,1500 mins,50/day,913.17,2020-07-11,SkyCell Telecom,Discontinued
PRD04347,DataMax 1968,Prepaid,28.0,304.34,1500 mins,100/day,1968.13,2020-10-01,IndiTel Communications,Discontinued
PRD04348,NetBoost 2133,Postpaid,28.0,396.98,Unlimited,50/day,2133.96,2020-02-19,NextWave Communications,Discontinued
PRD04349,NetBoost 1846,Prepaid,84.0,467.72,1000 mins,500 total,1846.45,2022-01-11,IndiTel Communications,Discontinued
PRD04350,DataMax 984,Prepaid,84.0,273.91,1500 mins,100/day,984.92,2023-12-06,NextWave Communications,Discontinued
PRD04351,SuperTalk 1705,IoT Solutions,,,N/A,100/day,1705.08,2024-02-24,NextWave Communications,Active
PRD04352,SmartBiz 2049,Prepaid,365.0,163.31,1500 mins,N/A,2049.07,2023-06-27,BharatNet Mobile,Discontinued
PRD04353,HomeFiber 2035,Business,,,N/A,100/day,2035.32,2020-06-13,NextWave Communications,Active
PRD04354,HomeFiber 470,Postpaid,84.0,342.98,1000 mins,N/A,470.76,2024-11-23,IndiTel Communications,Active
PRD04355,DataMax 574,Prepaid,84.0,324.96,Unlimited,500 total,574.77,2023-10-02,NextWave Communications,Active
PRD04356,UltraConnect 945,IoT Solutions,,,N/A,50/day,945.71,2024-03-24,IndiTel Communications,Discontinued
PRD04357,UltraConnect 2313,Broadband,,135.91,N/A,50/day,2313.99,2020-10-18,BharatNet Mobile,Active
PRD04358,ValuePlus 2162,Business,,,N/A,N/A,2162.83,2022-09-07,SkyCell Telecom,Discontinued
PRD04359,IoTLink 627,Broadband,,339.44,N/A,N/A,627.58,2022-12-24,NextWave Communications,Discontinued
PRD04360,UltraConnect 1410,Business,,,N/A,100/day,1410.86,2023-10-24,IndiTel Communications,Discontinued
PRD04361,DataMax 1718,Broadband,,99.55,N/A,N/A,1718.62,2022-07-05,SkyCell Telecom,Active
PRD04362,NetBoost 814,IoT Solutions,,,N/A,50/day,814.27,2022-05-27,IndiTel Communications,Active
PRD04363,IoTLink 1633,Business,,,N/A,100/day,1633.47,2022-03-23,BharatNet Mobile,Discontinued
PRD04364,HomeFiber 2431,Prepaid,84.0,406.59,1500 mins,100/day,2431.05,2021-01-15,NextWave Communications,Discontinued
PRD04365,UltraConnect 924,Prepaid,365.0,105.75,1000 mins,500 total,924.76,2024-05-16,BharatNet Mobile,Discontinued
PRD04366,SuperTalk 1364,Business,,,N/A,N/A,1364.23,2021-10-05,NextWave Communications,Active
PRD04367,DataMax 2053,IoT Solutions,,,N/A,N/A,2053.91,2021-09-02,IndiTel Communications,Active
PRD04368,UltraConnect 676,Prepaid,84.0,303.57,1000 mins,50/day,676.32,2023-07-22,BharatNet Mobile,Discontinued
PRD04369,SuperTalk 1739,Broadband,,200.09,N/A,500 total,1739.08,2020-04-14,SkyCell Telecom,Discontinued
PRD04370,NetBoost 1459,Broadband,,156.19,N/A,50/day,1459.56,2020-07-17,IndiTel Communications,Active
PRD04371,DataMax 2305,IoT Solutions,,,N/A,N/A,2305.52,2022-08-20,NextWave Communications,Discontinued
PRD04372,ValuePlus 2435,Prepaid,56.0,444.4,1000 mins,100/day,2435.81,2024-02-26,IndiTel Communications,Discontinued
PRD04373,NetBoost 1097,Prepaid,365.0,466.58,Unlimited,50/day,1097.14,2020-10-30,NextWave Communications,Discontinued
PRD04374,DataMax 913,IoT Solutions,,,N/A,50/day,913.36,2022-05-14,SkyCell Telecom,Discontinued
PRD04375,DataMax 292,IoT Solutions,,,N/A,100/day,292.54,2020-10-04,IndiTel Communications,Active
PRD04376,IoTLink 1719,Broadband,,186.56,N/A,500 total,1719.88,2024-12-13,NextWave Communications,Active
PRD04377,UltraConnect 789,Postpaid,84.0,306.96,1500 mins,500 total,789.21,2023-08-24,SkyCell Telecom,Active
PRD04378,SuperTalk 2470,Broadband,,106.49,N/A,50/day,2470.44,2023-02-01,IndiTel Communications,Discontinued
PRD04379,IoTLink 2329,Prepaid,84.0,197.01,1000 mins,50/day,2329.05,2021-10-10,SkyCell Telecom,Discontinued
PRD04380,ValuePlus 1686,Broadband,,477.39,N/A,N/A,1686.01,2022-10-07,IndiTel Communications,Discontinued
PRD04381,DataMax 969,Prepaid,84.0,442.72,500 mins,500 total,969.48,2023-07-26,SkyCell Telecom,Active
PRD04382,HomeFiber 934,Postpaid,28.0,400.54,1500 mins,500 total,934.14,2022-05-07,NextWave Communications,Discontinued
PRD04383,HomeFiber 933,IoT Solutions,,,N/A,50/day,933.61,2022-12-20,NextWave Communications,Discontinued
PRD04384,SuperTalk 341,Postpaid,84.0,454.66,1500 mins,50/day,341.62,2021-10-06,NextWave Communications,Discontinued
PRD04385,IoTLink 347,IoT Solutions,,,N/A,50/day,347.79,2020-07-18,IndiTel Communications,Active
PRD04386,NetBoost 928,Postpaid,56.0,150.65,1000 mins,N/A,928.22,2020-08-31,IndiTel Communications,Active
PRD04387,ValuePlus 1855,IoT Solutions,,,N/A,100/day,1855.26,2022-08-16,SkyCell Telecom,Discontinued
PRD04388,UltraConnect 1327,Business,,,N/A,50/day,1327.46,2022-05-18,NextWave Communications,Active
PRD04389,ValuePlus 1996,Prepaid,84.0,308.01,1500 mins,50/day,1996.55,2024-06-20,IndiTel Communications,Active
PRD04390,NetBoost 1291,Broadband,,79.12,N/A,100/day,1291.15,2021-12-19,SkyCell Telecom,Active
PRD04391,IoTLink 2069,Prepaid,28.0,133.23,1000 mins,N/A,2069.24,2021-08-21,SkyCell Telecom,Active
PRD04392,IoTLink 1541,Prepaid,28.0,459.36,1500 mins,N/A,1541.15,2024-07-15,SkyCell Telecom,Active
PRD04393,IoTLink 2235,IoT Solutions,,,N/A,N/A,2235.85,2024-04-18,IndiTel Communications,Active
PRD04394,DataMax 1573,Prepaid,28.0,205.27,1000 mins,50/day,1573.95,2022-02-09,BharatNet Mobile,Active
PRD04395,ValuePlus 2448,Postpaid,28.0,304.63,1500 mins,N/A,2448.71,2022-07-22,NextWave Communications,Active
PRD04396,HomeFiber 2395,Broadband,,392.55,N/A,500 total,2395.47,2020-09-05,BharatNet Mobile,Active
PRD04397,SuperTalk 1018,Broadband,,174.41,N/A,N/A,1018.34,2024-06-01,NextWave Communications,Discontinued
PRD04398,SuperTalk 1314,Broadband,,195.1,N/A,50/day,1314.26,2023-05-24,NextWave Communications,Active
PRD04399,IoTLink 2297,Prepaid,84.0,144.85,1500 mins,50/day,2297.01,2022-05-09,BharatNet Mobile,Active
PRD04400,SuperTalk 1027,IoT Solutions,,,N/A,500 total,1027.37,2021-08-06,SkyCell Telecom,Discontinued
PRD04401,ValuePlus 818,Broadband,,290.61,N/A,500 total,818.54,2022-02-17,IndiTel Communications,Discontinued
PRD04402,HomeFiber 2138,IoT Solutions,,,N/A,500 total,2138.42,2021-08-19,IndiTel Communications,Active
PRD04403,DataMax 1783,Business,,,N/A,100/day,1783.04,2020-10-12,NextWave Communications,Discontinued
PRD04404,NetBoost 1209,Broadband,,481.6,N/A,50/day,1209.16,2024-09-16,NextWave Communications,Active
PRD04405,HomeFiber 1707,Broadband,,261.08,N/A,100/day,1707.18,2021-04-10,SkyCell Telecom,Discontinued
PRD04406,UltraConnect 1441,IoT Solutions,,,N/A,N/A,1441.21,2022-01-30,SkyCell Telecom,Discontinued
PRD04407,DataMax 1253,Postpaid,84.0,222.25,500 mins,50/day,1253.96,2020-04-17,SkyCell Telecom,Active
PRD04408,IoTLink 1004,Broadband,,417.91,N/A,500 total,1004.84,2022-11-03,NextWave Communications,Active
PRD04409,HomeFiber 428,Business,,,N/A,N/A,428.77,2023-11-12,IndiTel Communications,Discontinued
PRD04410,NetBoost 1202,Prepaid,28.0,233.5,1000 mins,100/day,1202.23,2023-07-21,NextWave Communications,Active
PRD04411,HomeFiber 1194,IoT Solutions,,,N/A,N/A,1194.73,2024-11-15,NextWave Communications,Discontinued
PRD04412,UltraConnect 1625,IoT Solutions,,,N/A,50/day,1625.27,2022-11-12,IndiTel Communications,Active
PRD04413,NetBoost 171,Broadband,,331.43,N/A,500 total,171.88,2024-02-17,IndiTel Communications,Discontinued
PRD04414,UltraConnect 1336,Business,,,N/A,100/day,1336.08,2023-10-17,IndiTel Communications,Discontinued
PRD04415,NetBoost 1762,Broadband,,493.97,N/A,N/A,1762.9,2023-04-30,NextWave Communications,Active
PRD04416,SmartBiz 981,Postpaid,365.0,90.15,1000 mins,500 total,981.89,2020-07-11,NextWave Communications,Active
PRD04417,SmartBiz 1603,Broadband,,109.5,N/A,50/day,1603.75,2023-02-07,BharatNet Mobile,Discontinued
PRD04418,IoTLink 1465,Broadband,,200.51,N/A,50/day,1465.75,2024-07-05,NextWave Communications,Discontinued
PRD04419,NetBoost 1681,Prepaid,84.0,301.51,1500 mins,50/day,1681.51,2021-12-01,IndiTel Communications,Discontinued
PRD04420,ValuePlus 496,Prepaid,28.0,489.85,1500 mins,500 total,496.29,2021-02-25,IndiTel Communications,Discontinued
PRD04421,DataMax 356,Business,,,N/A,N/A,356.86,2024-12-14,NextWave Communications,Active
PRD04422,SmartBiz 1304,Postpaid,365.0,475.97,500 mins,50/day,1304.15,2024-03-23,NextWave Communications,Discontinued
PRD04423,SmartBiz 2130,Prepaid,365.0,128.4,Unlimited,500 total,2130.39,2020-10-31,NextWave Communications,Active
PRD04424,ValuePlus 2035,Postpaid,365.0,322.13,Unlimited,500 total,2035.57,2021-02-09,SkyCell Telecom,Active
PRD04425,DataMax 1844,Prepaid,28.0,363.72,1500 mins,N/A,1844.82,2021-04-17,SkyCell Telecom,Active
PRD04426,UltraConnect 1981,Business,,,N/A,N/A,1981.43,2023-10-15,IndiTel Communications,Discontinued
PRD04427,HomeFiber 1976,Postpaid,28.0,281.99,1500 mins,100/day,1976.03,2024-02-05,BharatNet Mobile,Discontinued
PRD04428,UltraConnect 2029,Broadband,,261.82,N/A,50/day,2029.7,2020-06-29,NextWave Communications,Active
PRD04429,SmartBiz 203,IoT Solutions,,,N/A,N/A,203.88,2024-09-11,SkyCell Telecom,Discontinued
PRD04430,IoTLink 1021,Broadband,,481.6,N/A,50/day,1021.28,2022-08-18,IndiTel Communications,Active
PRD04431,UltraConnect 737,Broadband,,37.51,N/A,50/day,737.44,2023-08-21,NextWave Communications,Discontinued
PRD04432,UltraConnect 989,Business,,,N/A,500 total,989.91,2024-05-19,BharatNet Mobile,Discontinued
PRD04433,IoTLink 311,Broadband,,401.23,N/A,500 total,311.97,2022-04-08,NextWave Communications,Active
PRD04434,IoTLink 122,Broadband,,12.28,N/A,500 total,122.97,2020-09-04,SkyCell Telecom,Discontinued
PRD04435,UltraConnect 1866,IoT Solutions,,,N/A,N/A,1866.55,2020-02-18,IndiTel Communications,Active
PRD04436,UltraConnect 1714,IoT Solutions,,,N/A,100/day,1714.7,2023-01-27,SkyCell Telecom,Active
PRD04437,IoTLink 2346,Business,,,N/A,N/A,2346.65,2022-11-29,IndiTel Communications,Discontinued
PRD04438,ValuePlus 1944,IoT Solutions,,,N/A,500 total,1944.8,2022-06-03,BharatNet Mobile,Discontinued
PRD04439,NetBoost 1625,IoT Solutions,,,N/A,100/day,1625.23,2024-01-10,BharatNet Mobile,Active
PRD04440,NetBoost 1083,Postpaid,28.0,22.63,1000 mins,50/day,1083.55,2021-07-20,NextWave Communications,Discontinued
PRD04441,DataMax 955,Prepaid,365.0,82.77,Unlimited,50/day,955.29,2020-05-05,IndiTel Communications,Discontinued
PRD04442,DataMax 1384,Prepaid,56.0,362.34,500 mins,N/A,1384.69,2020-08-06,BharatNet Mobile,Active
PRD04443,SuperTalk 177,Business,,,N/A,N/A,177.78,2020-09-19,BharatNet Mobile,Discontinued
PRD04444,UltraConnect 2023,IoT Solutions,,,N/A,100/day,2023.47,2022-08-31,SkyCell Telecom,Discontinued
PRD04445,IoTLink 524,Broadband,,347.96,N/A,N/A,524.94,2021-08-12,IndiTel Communications,Discontinued
PRD04446,ValuePlus 1256,Postpaid,28.0,215.46,1000 mins,50/day,1256.18,2020-11-11,BharatNet Mobile,Active
PRD04447,SuperTalk 2473,Broadband,,103.32,N/A,500 total,2473.84,2021-11-27,IndiTel Communications,Discontinued
PRD04448,SmartBiz 308,Postpaid,56.0,302.99,500 mins,50/day,308.28,2022-05-04,SkyCell Telecom,Active
PRD04449,NetBoost 1778,IoT Solutions,,,N/A,50/day,1778.2,2022-11-28,BharatNet Mobile,Active
PRD04450,ValuePlus 1458,IoT Solutions,,,N/A,50/day,1458.24,2024-10-07,IndiTel Communications,Discontinued
PRD04451,DataMax 1110,Business,,,N/A,N/A,1110.29,2023-09-01,IndiTel Communications,Active
PRD04452,NetBoost 2044,Postpaid,365.0,352.81,1000 mins,N/A,2044.28,2023-09-06,IndiTel Communications,Discontinued
PRD04453,UltraConnect 823,Postpaid,56.0,374.81,Unlimited,N/A,823.38,2023-05-06,NextWave Communications,Discontinued
PRD04454,SmartBiz 1084,Broadband,,243.24,N/A,100/day,1084.31,2022-10-25,IndiTel Communications,Discontinued
PRD04455,SmartBiz 1036,Broadband,,468.54,N/A,500 total,1036.72,2022-02-08,BharatNet Mobile,Discontinued
PRD04456,NetBoost 980,Prepaid,56.0,39.92,1500 mins,50/day,980.65,2023-01-12,SkyCell Telecom,Discontinued
PRD04457,DataMax 1066,Broadband,,296.36,N/A,50/day,1066.65,2023-11-22,SkyCell Telecom,Active
PRD04458,NetBoost 122,Postpaid,365.0,412.44,500 mins,N/A,122.42,2023-01-11,BharatNet Mobile,Active
PRD04459,DataMax 1873,Postpaid,365.0,373.38,Unlimited,500 total,1873.93,2020-11-11,BharatNet Mobile,Discontinued
PRD04460,SmartBiz 483,Prepaid,56.0,481.17,Unlimited,50/day,483.63,2024-08-31,NextWave Communications,Active
PRD04461,NetBoost 2435,Postpaid,56.0,158.01,Unlimited,100/day,2435.13,2020-12-07,IndiTel Communications,Active
PRD04462,UltraConnect 1364,Broadband,,216.1,N/A,500 total,1364.73,2021-02-18,SkyCell Telecom,Active
PRD04463,UltraConnect 1931,Broadband,,22.96,N/A,500 total,1931.89,2023-03-27,BharatNet Mobile,Active
PRD04464,ValuePlus 1180,Postpaid,365.0,401.49,1500 mins,50/day,1180.27,2020-05-09,SkyCell Telecom,Active
PRD04465,ValuePlus 1344,Business,,,N/A,100/day,1344.83,2024-02-18,NextWave Communications,Active
PRD04466,SmartBiz 1944,Broadband,,90.0,N/A,N/A,1944.25,2023-03-26,IndiTel Communications,Active
PRD04467,HomeFiber 1997,Business,,,N/A,N/A,1997.16,2024-10-01,SkyCell Telecom,Active
PRD04468,NetBoost 1631,Business,,,N/A,100/day,1631.32,2020-09-27,NextWave Communications,Active
PRD04469,SuperTalk 1967,IoT Solutions,,,N/A,500 total,1967.73,2024-03-07,SkyCell Telecom,Discontinued
PRD04470,ValuePlus 2339,Postpaid,365.0,497.78,500 mins,500 total,2339.06,2024-11-11,IndiTel Communications,Discontinued
PRD04471,DataMax 724,IoT Solutions,,,N/A,50/day,724.62,2024-05-15,BharatNet Mobile,Discontinued
PRD04472,UltraConnect 2115,Prepaid,84.0,12.63,1500 mins,100/day,2115.24,2022-08-15,BharatNet Mobile,Active
PRD04473,SuperTalk 2425,Business,,,N/A,500 total,2425.94,2021-10-17,SkyCell Telecom,Discontinued
PRD04474,SmartBiz 1693,Postpaid,365.0,254.39,1500 mins,500 total,1693.61,2024-10-20,BharatNet Mobile,Discontinued
PRD04475,NetBoost 1401,Postpaid,56.0,391.21,Unlimited,50/day,1401.21,2021-08-20,NextWave Communications,Active
PRD04476,IoTLink 1500,IoT Solutions,,,N/A,100/day,1500.24,2022-08-25,NextWave Communications,Active
PRD04477,IoTLink 1585,Business,,,N/A,100/day,1585.66,2023-06-09,BharatNet Mobile,Discontinued
PRD04478,HomeFiber 1810,IoT Solutions,,,N/A,100/day,1810.04,2022-05-18,NextWave Communications,Active
PRD04479,DataMax 1213,Prepaid,56.0,221.03,1000 mins,500 total,1213.73,2020-11-27,SkyCell Telecom,Discontinued
PRD04480,SuperTalk 1238,Business,,,N/A,500 total,1238.57,2024-06-12,NextWave Communications,Discontinued
PRD04481,DataMax 2033,Postpaid,28.0,278.12,500 mins,500 total,2033.93,2023-04-24,NextWave Communications,Active
PRD04482,ValuePlus 2198,IoT Solutions,,,N/A,100/day,2198.03,2024-08-19,NextWave Communications,Active
PRD04483,ValuePlus 147,IoT Solutions,,,N/A,50/day,147.9,2021-03-03,BharatNet Mobile,Discontinued
PRD04484,SmartBiz 1655,Prepaid,56.0,372.95,1000 mins,50/day,1655.19,2024-02-11,BharatNet Mobile,Discontinued
PRD04485,ValuePlus 1591,Business,,,N/A,50/day,1591.31,2023-11-26,NextWave Communications,Active
PRD04486,IoTLink 545,Broadband,,228.4,N/A,N/A,545.91,2020-07-01,BharatNet Mobile,Active
